State,County,Year,median_aqi,sample_weight,% Hispanic or Latino,% White alone,% Black or African American alone,% American Indian and Alaska Native alone,% Asian alone,% Two or More Races,Median_Household_Income,Total_Population,Land_Area_SqMi,population_density,Region,Division,log_population_density,log_median_income,total_minority_pct
North Carolina,Person,2025,38,0.9777777777777776,6.3,64.2,25.8,0.1,0.1,3.2,63300.0,39542,392.34,100.78503338940716,South,South Atlantic,4.6228630735575384,11.055640608132267,32.1
North Carolina,Pitt,2025,38,1.0,7.9,51.9,34.7,0.1,2.0,3.1,58188.0,177193,652.366,271.6159333870864,South,South Atlantic,5.608063967250157,10.971434426893353,42.6
North Carolina,Rockingham,2025,39,1.0,7.2,69.9,17.3,0.1,0.3,4.3,57053.0,92131,565.642,162.87864055356567,South,South Atlantic,5.099126157266949,10.951735939359013,24.5
North Carolina,Rowan,2025,44,1.0,11.9,67.8,15.5,0.1,0.8,3.7,65725.0,149875,511.61,292.947753171361,South,South Atlantic,5.683402041244841,11.093234649598083,27.4
North Carolina,Swain,2025,38,1.0,5.5,59.2,2.6,27.3,0.5,5.0,52349.0,14013,527.726,26.553552411668175,South,South Atlantic,3.3161314714485237,10.86568811391948,8.1
North Carolina,Union,2025,41,1.0,13.4,66.8,10.9,0.1,4.5,3.8,102900.0,250958,632.737,396.62292548088703,South,South Atlantic,5.985504132780343,11.541512921822141,24.3
North Carolina,Wake,2025,44,1.0,11.6,56.2,18.5,0.2,8.5,4.4,105768.0,1178653,834.611,1412.2183867694052,South,South Atlantic,7.253624926134433,11.569003295189933,30.1
North Dakota,Billings,2025,40,1.0,3.9,92.2,0.0,3.9,0.0,0.0,86806.0,1024,1148.488,0.8916070520545273,Midwest,West North Central,0.6374267598703612,11.371431022683423,3.9
North Dakota,Burke,2025,40,1.0,2.5,86.5,1.7,1.8,2.1,5.1,91591.0,2156,1103.619,1.9535727456667564,Midwest,West North Central,1.0830155377874642,11.425088292559943,4.2
North Dakota,Burleigh,2025,41,1.0,3.4,84.9,1.9,3.3,1.0,4.8,86851.0,100600,1632.694,61.61595497992888,Midwest,West North Central,4.13702011751558,11.371949285707743,5.3
North Dakota,Cass,2025,39,1.0,3.6,81.2,7.0,0.9,3.2,3.7,75555.0,193400,1764.935,109.57910631269708,Midwest,West North Central,4.705731159060318,11.23261614684786,10.6
North Dakota,Dunn,2025,40,1.0,4.5,78.5,0.1,9.5,0.9,5.7,97689.0,4040,2008.492,2.01145934362696,Midwest,West North Central,1.1024247930375908,11.489544242132316,4.6
North Dakota,McKenzie,2025,41,1.0,12.1,73.7,1.9,6.6,1.1,4.5,93404.0,14321,2760.133,5.188518089526846,Midwest,West North Central,1.8226956540811439,11.444689449852365,14.0
North Dakota,Mercer,2025,39,1.0,2.8,91.3,0.0,2.4,0.5,2.9,80946.0,8337,1042.781,7.994967303777112,Midwest,West North Central,2.1966652324628284,11.301537544666871,2.8
North Dakota,Oliver,2025,40,1.0,1.0,99.0,0.0,0.0,0.0,0.1,77240.0,1839,722.404,2.5456669675140224,Midwest,West North Central,1.2657262854507205,11.254672736542451,1.0
North Dakota,Ward,2025,38,1.0,7.2,80.4,3.9,1.6,1.5,5.0,78238.0,68973,2013.028,34.263308806434885,Midwest,West North Central,3.5628430127948807,11.267510742009788,11.1
Ohio,Allen,2025,43,1.0,3.6,79.0,9.6,0.3,0.9,6.2,64038.0,101348,402.545,251.7681253027612,Midwest,East North Central,5.532472567704292,11.06723193614202,13.2
Ohio,Ashtabula,2025,43,1.0,5.0,86.7,3.7,0.0,0.4,3.7,57728.0,97167,702.417,138.3323581291455,Midwest,East North Central,4.936862144759035,10.963497603422296,8.7
Ohio,Athens,2025,33,1.0,2.3,88.6,2.2,0.0,2.0,4.6,56001.0,61737,503.643,122.580875739363,Midwest,East North Central,4.816895806024322,10.933124826700707,4.5
Ohio,Belmont,2025,42,1.0,1.4,90.7,3.0,0.0,0.6,4.2,57017.0,65473,532.127,123.0401764992192,Midwest,East North Central,4.820605517153028,10.95110474796434,4.4
Ohio,Butler,2025,55,1.0,7.0,74.6,8.3,0.0,4.3,5.3,81590.0,392876,466.516,842.1490366889881,Midwest,East North Central,6.737143735601146,11.309461984422846,15.3
Ohio,Clark,2025,46,1.0,4.2,81.7,8.0,0.0,0.6,5.1,63132.0,135158,395.879,341.41240126402255,Midwest,East North Central,5.836015862256634,11.052983051518808,12.2
Ohio,Clermont,2025,43,1.0,2.6,90.6,1.5,0.0,1.1,3.6,85510.0,211181,452.56,466.6364680926286,Midwest,East North Central,6.147691216489767,11.35638860715,4.1
Ohio,Clinton,2025,42,1.0,2.3,91.7,1.8,0.0,0.3,3.6,70407.0,42012,408.731,102.78642921628162,Midwest,East North Central,4.642335222457068,11.1620479690213,4.1
Ohio,Columbiana,2025,12,0.2555555555555555,1.9,92.0,1.9,0.0,0.3,3.5,58180.0,100704,531.917,189.3227702818297,Midwest,East North Central,5.248721421804222,10.971296932049192,3.8
Ohio,Cuyahoga,2025,53,1.0,7.0,56.5,28.5,0.1,3.3,4.1,64468.0,1245873,457.211,2724.9410009820413,Midwest,East North Central,7.910568968948911,11.07392425564261,35.5
Ohio,Delaware,2025,41,1.0,3.5,79.2,4.3,0.0,8.6,4.0,133540.0,226834,443.146,511.87193385475666,Midwest,East North Central,6.240026172396455,11.80215633741186,7.8
Ohio,Franklin,2025,54,1.0,7.5,58.0,23.1,0.1,5.6,5.2,75176.0,1333048,532.422,2503.743271314859,Midwest,East North Central,7.82594152176581,11.227587310062901,30.6
Ohio,Geauga,2025,42,1.0,2.0,92.7,1.0,0.0,0.5,3.4,107860.0,95481,400.43,238.44617036685565,Midwest,East North Central,5.478328633204282,11.588589368891219,3.0
Ohio,Greene,2025,41,1.0,3.3,81.3,5.8,0.1,3.0,5.8,87309.0,169688,413.63,410.24103667528954,Midwest,East North Central,6.019179506523615,11.377208829297503,9.1
Ohio,Hamilton,2025,54,1.0,4.8,62.3,23.9,0.1,2.7,5.4,72470.0,830774,405.454,2048.996926901695,Midwest,East North Central,7.625593573058986,11.190927962103327,28.7
Ohio,Jefferson,2025,50,1.0,1.9,88.4,5.1,0.0,0.6,3.5,59055.0,64518,408.124,158.08430771040173,Midwest,East North Central,5.069434298866512,10.986224492045947,7.0
Ohio,Knox,2025,40,1.0,2.0,92.9,0.9,0.0,0.8,2.8,73878.0,63142,525.499,120.15627051621412,Midwest,East North Central,4.797081204208008,11.210170363020927,2.9
Ohio,Lake,2025,43,1.0,5.3,84.2,4.7,0.1,1.5,3.8,80925.0,232216,229.395,1012.2975653349026,Midwest,East North Central,6.920965207742318,11.301278078794445,10.0
Ohio,Lawrence,2025,43,1.0,1.1,93.8,1.7,0.0,0.6,2.5,58325.0,56819,453.393,125.31953514941785,Midwest,East North Central,4.8388146899961715,10.973786096889631,2.8
Ohio,Licking,2025,41,1.0,2.5,85.1,4.2,0.0,3.7,3.7,84426.0,181837,682.427,266.45633891976723,Midwest,East North Central,5.588956334022868,11.34363069001631,6.7
Ohio,Lorain,2025,39,1.0,11.0,75.5,7.1,0.1,1.4,4.5,73347.0,317129,490.536,646.4948546080207,Midwest,East North Central,6.473110846990799,11.202956882939207,18.1
Ohio,Lucas,2025,53,1.0,7.8,66.1,18.9,0.0,1.7,4.9,62224.0,428018,339.662,1260.1291872508552,Midwest,East North Central,7.139762778973487,11.038496056395529,26.7
Ohio,Madison,2025,43,1.0,3.1,86.2,4.3,0.2,1.3,4.5,87045.0,44423,466.688,95.1877914152496,Midwest,East North Central,4.566302441252724,11.374180505292818,7.4
Ohio,Mahoning,2025,44,1.0,6.8,73.7,13.6,0.1,0.8,4.5,56942.0,226491,411.487,550.4207909362872,Midwest,East North Central,6.312498203602987,10.94978848490783,20.4
Ohio,Medina,2025,43,1.0,2.7,91.3,1.1,0.0,1.0,3.7,94968.0,183660,421.458,435.7729595831613,Midwest,East North Central,6.079413516798252,11.46129527173337,3.8000000000000003
Ohio,Miami,2025,41,1.0,2.1,89.9,1.8,0.0,1.9,3.9,76817.0,110296,406.581,271.27681814939706,Midwest,East North Central,5.6068192625609665,11.249181248807211,3.9000000000000004
Ohio,Montgomery,2025,47,1.0,4.2,67.7,20.4,0.0,2.2,5.0,66139.0,536096,461.351,1162.0133044038053,Midwest,East North Central,7.058769592181353,11.09951386697788,24.599999999999998
Ohio,Noble,2025,39,1.0,1.7,92.1,4.2,0.1,0.4,1.4,56098.0,14282,398.012,35.88334020079797,Midwest,East North Central,3.6077599640231828,10.934855440251404,5.9
Ohio,Portage,2025,43,1.0,2.3,86.0,5.0,0.1,2.2,4.0,75766.0,161956,487.408,332.28014312444606,Midwest,East North Central,5.808983406954619,11.235404922189687,7.3
Ohio,Preble,2025,45,1.0,1.1,95.0,0.7,0.0,0.1,2.8,69223.0,40765,424.226,96.09264872968652,Midwest,East North Central,4.575665664189108,11.145088456325304,1.8
Ohio,Scioto,2025,45,1.0,1.6,92.0,2.3,0.1,0.5,3.3,50609.0,72627,610.146,119.0321660717271,Midwest,East North Central,4.787759757460629,10.831884705071992,3.9
Ohio,Stark,2025,51,1.0,3.0,83.8,7.1,0.1,0.9,4.9,67934.0,373713,575.207,649.7017595404785,Midwest,East North Central,6.478051410570555,11.126291924597188,10.1
Ohio,Summit,2025,44,1.0,2.7,73.4,13.7,0.1,4.3,5.3,71622.0,537864,412.793,1302.987211507947,Midwest,East North Central,7.173181935312701,11.179157568323093,16.4
Ohio,Trumbull,2025,46,1.0,2.3,84.6,8.0,0.1,0.5,4.4,56435.0,200929,617.579,325.3494694605873,Midwest,East North Central,5.787968799403751,10.940844812389727,10.3
Ohio,Warren,2025,44,1.0,3.5,81.8,3.2,0.1,7.2,3.6,110132.0,250008,401.417,622.8136825296388,Midwest,East North Central,6.435851738094164,11.609434925350035,6.7
Ohio,Washington,2025,41,1.0,1.3,93.6,0.8,0.2,0.5,3.2,63603.0,58978,631.974,93.32345950941018,Midwest,East North Central,4.54672993398534,11.060415918027074,2.1
Ohio,Wood,2025,39,1.0,6.6,85.5,2.1,0.1,2.1,3.4,74216.0,132064,617.167,213.984221450596,Midwest,East North Central,5.370564636832708,11.214735039333107,8.7
Oklahoma,Adair,2025,45,0.9944444444444444,7.2,39.0,0.8,38.9,1.3,12.8,48041.0,19575,573.881,34.10985901258275,South,West South Central,3.5584819745807876,10.779810091963949,8.0
Oklahoma,Canadian,2025,44,1.0,12.0,70.1,3.8,2.8,3.1,7.3,87751.0,168985,896.573,188.478796483945,South,West South Central,5.2442771263568115,11.382258537274573,15.8
Oklahoma,Carter,2025,33,1.0,8.6,66.5,6.1,6.7,1.3,10.5,60723.0,48555,822.301,59.04772096835587,South,West South Central,4.095139595571914,11.014077817963646,14.7
Oklahoma,Cleveland,2025,49,1.0,11.0,67.2,4.6,3.4,4.7,8.8,77068.0,300047,538.888,556.7891658377993,South,West South Central,6.323981051981811,11.252443428000651,15.6
Oklahoma,Comanche,2025,45,1.0,14.7,53.8,13.9,3.8,2.7,9.9,60761.0,121825,1069.322,113.92732965374324,South,West South Central,4.744300012565742,11.014703414770457,28.6
Oklahoma,Creek,2025,43,1.0,5.4,73.0,2.0,10.8,0.7,7.8,62338.0,72830,949.894,76.67171284374888,South,West South Central,4.3524911350240965,11.040326470676431,7.4
Oklahoma,Dewey,2025,49,1.0,6.0,80.8,0.0,3.6,0.1,9.4,62569.0,4360,999.628,4.361622523578771,South,West South Central,1.6792666388983017,11.044025226764646,6.0
Oklahoma,Grant,2025,29,0.1111111111111111,4.7,85.2,1.9,2.3,0.1,5.5,60758.0,4131,1000.74,4.127945320462858,South,West South Central,1.6347050566252592,11.01465403977559,6.6
Oklahoma,Kay,2025,38,1.0,9.0,71.2,1.8,6.9,0.5,9.7,58423.0,43625,919.61,47.43858809712813,South,West South Central,3.880296770801965,10.975464926899866,10.8
Oklahoma,Kiowa,2025,44,1.0,12.2,71.7,3.6,3.6,0.5,8.0,44962.0,8383,1015.078,8.258478658782872,South,West South Central,2.2255397434526136,10.713572967563955,15.799999999999999
Oklahoma,Love,2025,45,1.0,18.2,67.5,2.0,3.9,0.8,7.6,66580.0,10261,513.914,19.96637569710107,South,West South Central,3.042919997220259,11.106159511129016,20.2
Oklahoma,Mayes,2025,40,0.6833333333333333,3.9,62.0,0.4,19.8,0.5,13.1,60305.0,39604,655.326,60.4340435142204,South,West South Central,4.1179641361289185,11.007170298017343,4.3
Oklahoma,McClain,2025,43,1.0,9.7,75.4,1.2,5.5,0.6,7.2,84552.0,45273,570.718,79.32639236891075,South,West South Central,4.386098239042919,11.345122008689183,10.899999999999999
Oklahoma,Oklahoma,2025,51,1.0,20.1,52.1,14.0,2.1,3.4,7.8,66679.0,806199,708.897,1137.2583040977745,South,West South Central,7.037254569683799,11.107645339751674,34.1
Oklahoma,Osage,2025,43,1.0,4.7,62.1,10.1,10.7,0.3,12.0,62847.0,45997,2246.682,20.473302407728376,South,West South Central,3.0668104150473976,11.048458480182255,14.8
Oklahoma,Ottawa,2025,49,1.0,6.1,62.4,1.1,18.4,0.8,10.4,49947.0,30341,470.817,64.44329750200184,South,West South Central,4.18118408072549,10.818717722212963,7.199999999999999
Oklahoma,Pittsburg,2025,48,1.0,5.7,67.6,2.5,7.9,0.5,15.4,55310.0,43561,1305.512,33.366985519857344,South,West South Central,3.5370963802901545,10.920709002988724,8.2
Oklahoma,Sequoyah,2025,42,1.0,5.1,60.6,1.9,18.4,0.7,13.2,51093.0,39860,673.576,59.17669275627397,South,West South Central,4.097285113830587,10.841402780506945,7.0
Oklahoma,Tulsa,2025,51,1.0,15.7,57.3,9.3,4.4,3.7,9.0,69009.0,680794,570.241,1193.8706617026835,South,West South Central,7.085793225623226,11.141992209856129,25.0
Oklahoma,Washington,2025,44,1.0,6.9,70.2,2.4,8.2,2.0,10.2,60162.0,53326,415.524,128.3343441052743,South,West South Central,4.862400866171591,11.004796202751981,9.3
Oregon,Baker,2025,25,1.0,5.3,87.8,1.3,0.9,0.4,3.9,60936.0,16840,3067.967,5.488976902293929,West,Pacific,1.8701048761156567,11.017579412052624,6.6
Oregon,Clackamas,2025,27,1.0,10.1,76.5,1.0,0.3,5.1,6.1,103517.0,423975,1870.71,226.63854900011225,West,Pacific,5.427759059615647,11.547491129407538,11.1
Oregon,Columbia,2025,25,1.0,6.7,84.3,0.6,0.7,0.8,6.0,87458.0,53493,658.684,81.21193166981436,West,Pacific,4.409300445662287,11.378913957108828,7.3
Oregon,Crook,2025,24,1.0,7.9,85.8,0.5,0.8,0.3,4.5,81965.0,26277,2978.929,8.820955450767709,West,Pacific,2.284518414045576,11.314047605860557,8.4
Oregon,Deschutes,2025,22,1.0,9.2,83.5,0.3,0.4,1.0,4.9,92758.0,206334,3017.61,68.37662918667422,West,Pacific,4.23955005556274,11.437749230119346,9.5
Oregon,Grant,2025,34,1.0,4.2,86.9,0.1,0.5,0.8,6.9,59450.0,7209,4527.792,1.5921667779792004,West,Pacific,0.9524941197762563,10.992890902118928,4.3
Oregon,Harney,2025,26,1.0,5.6,84.6,1.9,1.8,0.0,5.7,55208.0,7499,10134.438,0.7399522302075359,West,Pacific,0.5538576589458574,10.918863149300437,7.5
Oregon,Jackson,2025,42,1.0,14.6,76.8,0.6,0.3,1.0,6.0,73999.0,222645,2783.252,79.99455313424728,West,Pacific,4.394381907155169,11.211806858581484,15.2
Oregon,Jefferson,2025,22,1.0,21.3,57.3,0.6,11.0,0.5,8.3,76260.0,25203,1781.696,14.145510794209564,West,Pacific,2.717704170830868,11.241903833411556,21.900000000000002
Oregon,Josephine,2025,31,1.0,8.8,82.9,0.4,0.4,0.8,5.8,60098.0,88179,1638.649,53.81201221249945,West,Pacific,4.003909370890969,11.003731842099363,9.200000000000001
Oregon,Klamath,2025,32,1.0,13.9,74.4,0.7,2.3,0.9,6.9,58830.0,70247,5949.897,11.806422867488294,West,Pacific,2.5499468315953364,10.982407207858502,14.6
Oregon,Lake,2025,24,1.0,10.8,78.8,0.5,2.1,0.1,6.1,62787.0,8267,8138.61,1.015775421109993,West,Pacific,0.7010039457449433,11.047503324658088,11.3
Oregon,Lane,2025,42,1.0,10.5,78.2,1.1,0.7,2.5,6.4,71544.0,384207,4554.092,84.36522582328158,West,Pacific,4.446938826104593,11.178067924026017,11.6
Oregon,Linn,2025,24,1.0,10.7,81.3,0.4,0.4,1.0,5.6,76329.0,130706,2289.508,57.089121330871095,West,Pacific,4.061978405893676,11.242808223697919,11.1
Oregon,Marion,2025,34,1.0,29.0,60.7,1.2,0.5,2.0,5.1,77351.0,349244,1180.84,295.7589512550388,West,Pacific,5.692920197331521,11.256108784165866,30.2
Oregon,Multnomah,2025,38,1.0,13.5,65.2,5.3,0.4,7.4,7.1,88766.0,801477,431.019,1859.4934330041135,West,Pacific,7.528597018086341,11.393758972779011,18.8
Oregon,Umatilla,2025,39,1.0,29.7,61.5,0.7,1.9,0.7,4.8,67728.0,79940,3215.45,24.861216936976163,West,Pacific,3.2527444308975917,11.123254962760704,30.4
Oregon,Union,2025,22,1.0,5.5,85.8,0.8,0.5,1.1,3.9,65661.0,26144,2036.941,12.834932381448455,West,Pacific,2.627196725727737,11.092260420912195,6.3
Oregon,Wallowa,2025,23,1.0,4.2,89.2,1.3,0.1,0.3,4.0,67112.0,7553,3145.897,2.400905051881864,West,Pacific,1.2240415879293431,11.114118144526131,5.5
Oregon,Wasco,2025,23,1.0,20.6,70.8,0.4,1.8,0.7,5.2,64175.0,26552,2381.136,11.150980036419591,West,Pacific,2.49740982796731,11.069369005739341,21.0
Oregon,Washington,2025,36,1.0,18.6,60.0,2.2,0.3,11.4,6.5,107772.0,603947,724.272,833.8676629774449,West,Pacific,6.72727322483823,11.58777316345895,20.8
Pennsylvania,Adams,2025,42,1.0,7.7,86.8,1.6,0.0,0.9,2.5,84092.0,106115,518.693,204.5815154629039,Northeast,Middle Atlantic,5.325842624203212,11.339666716585016,9.3
Pennsylvania,Allegheny,2025,49,1.0,3.0,75.5,12.4,0.1,4.3,4.3,78548.0,1238177,729.957,1696.2327917945852,Northeast,Middle Atlantic,7.436754434255463,11.271465181870122,15.4
Pennsylvania,Armstrong,2025,42,1.0,0.9,94.9,0.9,0.0,0.3,2.7,65008.0,64622,653.321,98.91309172673157,Northeast,Middle Atlantic,4.604300725384059,11.082265618227508,1.8
Pennsylvania,Beaver,2025,47,1.0,2.4,86.3,6.2,0.0,0.5,4.3,71089.0,166324,434.695,382.62229839312624,Northeast,Middle Atlantic,5.9496584706032785,11.171687892148547,8.6
Pennsylvania,Berks,2025,44,1.0,24.8,66.6,4.0,0.0,1.3,2.8,79777.0,433015,856.403,505.6206015158751,Northeast,Middle Atlantic,6.227762402978142,11.286990521342997,28.8
Pennsylvania,Blair,2025,41,1.0,1.6,91.6,1.9,0.0,0.7,4.0,62382.0,121277,525.067,230.9743327994332,Northeast,Middle Atlantic,5.446626731060662,11.041032051206026,3.5
Pennsylvania,Bradford,2025,39,1.0,1.7,94.1,0.9,0.1,0.5,2.3,63675.0,59858,1147.376,52.16947190807547,Northeast,Middle Atlantic,3.973484395326157,11.061547299847657,2.6
Pennsylvania,Bucks,2025,35,1.0,6.6,79.9,3.7,0.0,5.0,4.0,114764.0,647461,604.367,1071.3043564589066,Northeast,Middle Atlantic,6.977565215941811,11.650633124838164,10.3
Pennsylvania,Cambria,2025,37,1.0,2.1,90.2,2.8,0.0,0.5,4.1,58418.0,131538,687.963,191.19923600542472,Northeast,Middle Atlantic,5.258532521530501,10.975379340504627,4.9
Pennsylvania,Centre,2025,43,1.0,3.7,82.8,3.2,0.3,5.7,4.1,74291.0,158576,1107.259,143.2149117776419,Northeast,Middle Atlantic,4.97130462989023,11.215745092817135,6.9
Pennsylvania,Chester,2025,44,1.0,8.4,75.4,4.9,0.0,6.7,4.1,127208.0,547840,750.547,729.9209776336459,Northeast,Middle Atlantic,6.594305352174007,11.753578820992233,13.3
Pennsylvania,Cumberland,2025,37,1.0,5.1,80.7,4.1,0.0,5.7,4.0,87494.0,268323,545.482,491.9007409960366,Northeast,Middle Atlantic,6.200307817049696,11.379325498566006,9.2
Pennsylvania,Dauphin,2025,44,1.0,11.8,60.6,16.3,0.1,6.5,4.1,76242.0,289593,524.87,551.7423361975347,Northeast,Middle Atlantic,6.314891954779447,11.241667770932589,28.1
Pennsylvania,Delaware,2025,44,1.0,5.0,62.4,21.9,0.0,6.3,3.8,89546.0,579222,183.811,3151.1824645967868,Northeast,Middle Atlantic,8.055850337816503,11.402507738707861,26.9
Pennsylvania,Elk,2025,38,1.0,1.0,94.5,0.6,0.0,0.4,3.4,66380.0,30506,826.901,36.89196167376747,Northeast,Middle Atlantic,3.634738996553035,11.103151085273966,1.6
Pennsylvania,Erie,2025,31,1.0,4.8,81.7,7.0,0.1,2.2,3.9,63354.0,269052,798.901,336.7776482943444,Northeast,Middle Atlantic,5.8223878337248625,11.05649332503457,11.8
Pennsylvania,Fayette,2025,41,1.0,1.4,89.1,3.9,0.0,0.5,4.8,58236.0,125997,790.758,159.3369905837184,Northeast,Middle Atlantic,5.077277791470963,10.972258999193217,5.3
Pennsylvania,Franklin,2025,37,0.8722222222222222,7.5,84.3,3.0,0.0,1.0,3.7,77003.0,157379,772.297,203.7804109040952,Northeast,Middle Atlantic,5.321938238708263,11.25159966111582,10.5
Pennsylvania,Greene,2025,41,1.0,1.6,91.1,2.7,0.0,0.2,4.1,68041.0,34835,575.932,60.48457109519874,Northeast,Middle Atlantic,4.118786266836865,11.127865743638715,4.300000000000001
Pennsylvania,Indiana,2025,42,1.0,1.9,91.7,2.1,0.0,0.9,3.3,60208.0,83042,827.394,100.36572660667106,Northeast,Middle Atlantic,4.618735032114967,11.005560512833219,4.0
Pennsylvania,Lackawanna,2025,36,1.0,9.8,79.6,3.0,0.1,3.0,3.9,66223.0,216146,458.886,471.0233042629323,Northeast,Middle Atlantic,6.157028357805143,11.100783113608738,12.8
Pennsylvania,Lancaster,2025,46,1.0,11.5,79.1,3.4,0.0,2.4,2.9,86959.0,557931,943.924,591.0761883371966,Northeast,Middle Atlantic,6.383635323118854,11.373192022188952,14.9
Pennsylvania,Lebanon,2025,44,1.0,15.2,78.4,1.7,0.0,1.6,2.7,78425.0,144186,361.835,398.48549753340615,Northeast,Middle Atlantic,5.990177463003999,11.26989803305888,16.9
Pennsylvania,Lehigh,2025,42,1.0,28.0,59.1,5.9,0.0,3.5,2.9,80079.0,378792,345.341,1096.8636796673434,Northeast,Middle Atlantic,7.001121461053385,11.290768926398645,33.9
Pennsylvania,Lycoming,2025,43,1.0,2.4,88.1,4.0,0.1,0.9,4.4,63917.0,113489,1228.92,92.34856622074666,Northeast,Middle Atlantic,4.536340510691917,11.065340645671654,6.4
Pennsylvania,Mercer,2025,41,1.0,1.7,87.9,5.6,0.1,0.6,3.7,59976.0,109257,672.538,162.4547609205725,Northeast,Middle Atlantic,5.096536260433827,11.001699761182898,7.3
Pennsylvania,Monroe,2025,35,0.9944444444444444,18.2,60.4,13.0,0.1,2.6,4.3,83565.0,167515,608.361,275.3546003113283,Northeast,Middle Atlantic,5.621684824825459,11.333380051123026,31.2
Pennsylvania,Montgomery,2025,41,1.0,6.7,71.5,9.2,0.0,8.0,4.0,113915.0,867573,482.972,1796.321525885559,Northeast,Middle Atlantic,7.494052794476764,11.64320783523315,15.899999999999999
Pennsylvania,Northampton,2025,39,1.0,15.5,72.0,5.7,0.0,3.0,3.2,89184.0,318580,369.787,861.5229848534427,Northeast,Middle Atlantic,6.759861797655875,11.398456930281675,21.2
Pennsylvania,Philadelphia,2025,50,1.0,15.6,33.2,38.3,0.1,7.9,4.1,61953.0,1579706,134.356,11757.61409985412,Northeast,Middle Atlantic,9.372341365856059,11.034131312034901,53.9
Pennsylvania,Somerset,2025,37,1.0,1.5,93.3,2.6,0.0,0.5,1.6,61446.0,72799,1075.047,67.71703934804711,Northeast,Middle Atlantic,4.229997193919723,11.025914019303492,4.1
Pennsylvania,Susquehanna,2025,22,0.8777777777777778,2.4,93.8,0.2,0.0,0.5,2.9,68487.0,38219,823.494,46.41078137788496,Northeast,Middle Atlantic,3.8588496580666525,11.134399225217722,2.6
Pennsylvania,Tioga,2025,40,1.0,1.7,95.0,0.8,0.1,0.4,2.1,64899.0,40945,1133.892,36.110141001082994,Northeast,Middle Atlantic,3.613890274609427,11.08058749425298,2.5
Pennsylvania,Washington,2025,42,1.0,2.1,89.7,3.2,0.0,1.3,3.5,78958.0,210042,857.01,245.0869884832149,Northeast,Middle Atlantic,5.505685085146859,11.276671344505923,5.300000000000001
Pennsylvania,Westmoreland,2025,39,1.0,1.6,91.4,2.5,0.0,1.0,3.3,74109.0,352500,1027.71,342.995592141752,Northeast,Middle Atlantic,5.840628843749886,11.213292261398694,4.1
Pennsylvania,Wyoming,2025,26,1.0,2.5,93.1,0.6,0.0,0.2,3.5,72460.0,25967,397.258,65.36558105815365,Northeast,Middle Atlantic,4.195178564530738,11.190789964449069,3.1
Pennsylvania,York,2025,45,1.0,9.6,78.9,5.8,0.0,1.5,3.6,84829.0,462924,904.366,511.87682862911697,Northeast,Middle Atlantic,6.240035716203943,11.348392744449852,15.399999999999999
Rhode Island,Kent,2025,35,1.0,6.9,83.7,1.9,0.0,2.9,4.2,94345.0,171456,168.568,1017.132551848512,Northeast,New England,6.925725396736793,11.454713555221815,8.8
Rhode Island,Providence,2025,40,1.0,25.6,56.5,7.0,0.2,4.2,5.4,78787.0,664854,409.482,1623.6464606502848,Northeast,New England,7.393045508416898,11.274503287616872,32.6
Rhode Island,Washington,2025,42,1.0,3.8,88.9,1.2,0.3,2.1,3.4,106638.0,130344,329.279,395.8466832078571,Northeast,New England,5.983550017703942,11.577195199988047,5.0
South Carolina,Aiken,2025,39,1.0,7.2,63.5,23.7,0.1,0.9,4.0,70609.0,174160,1070.688,162.66176514540183,South,South Atlantic,5.097801890482854,11.164912894110149,30.9
South Carolina,Anderson,2025,41,1.0,5.2,75.1,13.5,0.5,1.0,4.4,66651.0,210478,713.855,294.84699273662017,South,South Atlantic,5.689842404246367,11.107225329245237,18.7
South Carolina,Berkeley,2025,36,1.0,9.2,60.1,22.7,0.3,2.5,4.6,84358.0,246802,1103.735,223.6062098239161,South,South Atlantic,5.414348690292196,11.342824926393229,31.9
South Carolina,Charleston,2025,47,1.0,7.2,64.5,22.7,0.1,1.8,3.4,88494.0,420264,918.036,457.78596917767936,South,South Atlantic,6.1285838032219395,11.390690032087557,29.9
South Carolina,Chesterfield,2025,46,1.0,5.9,58.4,30.0,0.2,0.5,4.7,49235.0,43784,798.986,54.79945831341225,South,South Atlantic,4.021764161695204,10.804360031681902,35.9
South Carolina,Darlington,2025,42,1.0,2.5,53.1,40.6,0.2,0.6,2.8,48581.0,62558,560.615,111.58816656707366,South,South Atlantic,4.723736617528207,10.79098778694702,43.1
South Carolina,Edgefield,2025,44,1.0,7.2,56.5,30.1,0.1,0.3,5.0,73029.0,27476,500.688,54.87648994982904,South,South Atlantic,4.02314371834696,11.19861190151753,37.300000000000004
South Carolina,Florence,2025,44,1.0,3.3,49.1,42.9,0.1,1.6,2.5,58305.0,137117,800.505,171.2881243714905,South,South Atlantic,5.149168217023222,10.973443131954433,46.199999999999996
South Carolina,Greenville,2025,48,1.0,11.6,65.2,15.3,0.2,2.5,4.7,76932.0,548166,785.935,697.469892548366,South,South Atlantic,6.548892074759274,11.250677193775257,26.9
South Carolina,Horry,2025,41,1.0,7.3,75.5,11.6,0.2,1.3,3.5,66880.0,383016,1133.159,338.00728759159125,South,South Atlantic,5.826021604469714,11.110655247758583,18.9
South Carolina,Richland,2025,48,1.0,6.4,39.4,46.9,0.1,3.0,3.5,63784.0,422117,757.308,557.3914444321201,South,South Atlantic,6.32506022975507,11.063257654182332,53.3
