GEO_ID,County_Area,Total_Population
0500000US47085,"Humphreys County, Tennessee",19214
0500000US47087,"Jackson County, Tennessee",12029
0500000US47089,"Jefferson County, Tennessee",56864
0500000US47091,"Johnson County, Tennessee",18196
0500000US47093,"Knox County, Tennessee",494148
0500000US47095,"Lake County, Tennessee",6579
0500000US47097,"Lauderdale County, Tennessee",24784
0500000US47099,"Lawrence County, Tennessee",45385
0500000US47101,"Lewis County, Tennessee",12992
0500000US47103,"Lincoln County, Tennessee",35946
0500000US47105,"Loudon County, Tennessee",58580
0500000US47107,"McMinn County, Tennessee",54884
0500000US47109,"McNairy County, Tennessee",25970
0500000US47111,"Macon County, Tennessee",26240
0500000US47113,"Madison County, Tennessee",99295
0500000US47115,"Marion County, Tennessee",29250
0500000US47117,"Marshall County, Tennessee",36049
0500000US47119,"Maury County, Tennessee",107791
0500000US47121,"Meigs County, Tennessee",13343
0500000US47123,"Monroe County, Tennessee",47695
0500000US47125,"Montgomery County, Tennessee",234153
0500000US47127,"Moore County, Tennessee",6674
0500000US47129,"Morgan County, Tennessee",21361
0500000US47131,"Obion County, Tennessee",30453
0500000US47133,"Overton County, Tennessee",23065
0500000US47135,"Perry County, Tennessee",8697
0500000US47137,"Pickett County, Tennessee",5079
0500000US47139,"Polk County, Tennessee",17898
0500000US47141,"Putnam County, Tennessee",82558
0500000US47143,"Rhea County, Tennessee",33992
0500000US47145,"Roane County, Tennessee",55208
0500000US47147,"Robertson County, Tennessee",75539
0500000US47149,"Rutherford County, Tennessee",360646
0500000US47151,"Scott County, Tennessee",22113
0500000US47153,"Sequatchie County, Tennessee",16809
0500000US47155,"Sevier County, Tennessee",99652
0500000US47157,"Shelby County, Tennessee",919173
0500000US47159,"Smith County, Tennessee",20389
0500000US47161,"Stewart County, Tennessee",14027
0500000US47163,"Sullivan County, Tennessee",160624
0500000US47165,"Sumner County, Tennessee",204424
0500000US47167,"Tipton County, Tennessee",61553
0500000US47169,"Trousdale County, Tennessee",11957
0500000US47171,"Unicoi County, Tennessee",17756
0500000US47173,"Union County, Tennessee",20431
0500000US47175,"Van Buren County, Tennessee",6437
0500000US47177,"Warren County, Tennessee",42166
0500000US47179,"Washington County, Tennessee",136261
0500000US47181,"Wayne County, Tennessee",16168
0500000US47183,"Weakley County, Tennessee",33016
0500000US47185,"White County, Tennessee",28160
0500000US47187,"Williamson County, Tennessee",260351
0500000US47189,"Wilson County, Tennessee",158805
0500000US48001,"Anderson County, Texas",58439
0500000US48003,"Andrews County, Texas",18610
0500000US48005,"Angelina County, Texas",87275
0500000US48007,"Aransas County, Texas",24876
0500000US48009,"Archer County, Texas",8867
0500000US48011,"Armstrong County, Texas",1822
0500000US48013,"Atascosa County, Texas",51008
0500000US48015,"Austin County, Texas",31170
0500000US48017,"Bailey County, Texas",6913
0500000US48019,"Bandera County, Texas",22021
0500000US48021,"Bastrop County, Texas",106582
0500000US48023,"Baylor County, Texas",3485
0500000US48025,"Bee County, Texas",31083
0500000US48027,"Bell County, Texas",386897
0500000US48029,"Bexar County, Texas",2067341
0500000US48031,"Blanco County, Texas",12446
0500000US48033,"Borden County, Texas",713
0500000US48035,"Bosque County, Texas",18687
0500000US48037,"Bowie County, Texas",92115
0500000US48039,"Brazoria County, Texas",391255
0500000US48041,"Brazos County, Texas",242311
0500000US48043,"Brewster County, Texas",9503
0500000US48045,"Briscoe County, Texas",1301
0500000US48047,"Brooks County, Texas",6943
0500000US48049,"Brown County, Texas",38347
0500000US48051,"Burleson County, Texas",18857
0500000US48053,"Burnet County, Texas",52652
0500000US48055,"Caldwell County, Texas",48669
0500000US48057,"Calhoun County, Texas",19868
0500000US48059,"Callahan County, Texas",14241
0500000US48061,"Cameron County, Texas",426120
0500000US48063,"Camp County, Texas",12798
0500000US48065,"Carson County, Texas",5801
0500000US48067,"Cass County, Texas",28568
0500000US48069,"Castro County, Texas",7344
0500000US48071,"Chambers County, Texas",51498
0500000US48073,"Cherokee County, Texas",51886
0500000US48075,"Childress County, Texas",6743
0500000US48077,"Clay County, Texas",10495
0500000US48079,"Cochran County, Texas",2550
0500000US48081,"Coke County, Texas",3353
0500000US48083,"Coleman County, Texas",7833
0500000US48085,"Collin County, Texas",1163337
0500000US48087,"Collingsworth County, Texas",2588
0500000US48089,"Colorado County, Texas",21006
0500000US48091,"Comal County, Texas",183826
0500000US48093,"Comanche County, Texas",13950
0500000US48095,"Concho County, Texas",3328
0500000US48097,"Cooke County, Texas",43046
0500000US48099,"Coryell County, Texas",84748
0500000US48101,"Cottle County, Texas",1368
0500000US48103,"Crane County, Texas",4610
0500000US48105,"Crockett County, Texas",2822
0500000US48107,"Crosby County, Texas",5041
0500000US48109,"Culberson County, Texas",2195
0500000US48111,"Dallam County, Texas",7298
0500000US48113,"Dallas County, Texas",2621179
0500000US48115,"Dawson County, Texas",12134
0500000US48117,"Deaf Smith County, Texas",18460
0500000US48119,"Delta County, Texas",5438
0500000US48121,"Denton County, Texas",979561
0500000US48123,"DeWitt County, Texas",20016
0500000US48125,"Dickens County, Texas",1747
0500000US48127,"Dimmit County, Texas",8380
0500000US48129,"Donley County, Texas",3257
0500000US48131,"Duval County, Texas",9742
0500000US48133,"Eastland County, Texas",18011
0500000US48135,"Ector County, Texas",164654
0500000US48137,"Edwards County, Texas",1290
0500000US48139,"Ellis County, Texas",213160
0500000US48141,"El Paso County, Texas",870779
0500000US48143,"Erath County, Texas",43794
0500000US48145,"Falls County, Texas",17291
0500000US48147,"Fannin County, Texas",37326
0500000US48149,"Fayette County, Texas",25042
0500000US48151,"Fisher County, Texas",3655
0500000US48153,"Floyd County, Texas",5216
0500000US48155,"Foard County, Texas",991
0500000US48157,"Fort Bend County, Texas",893767
0500000US48159,"Franklin County, Texas",10632
0500000US48161,"Freestone County, Texas",20049
0500000US48163,"Frio County, Texas",18582
0500000US48165,"Gaines County, Texas",22232
0500000US48167,"Galveston County, Texas",358990
0500000US48169,"Garza County, Texas",5118
0500000US48171,"Gillespie County, Texas",27524
0500000US48173,"Glasscock County, Texas",1068
0500000US48175,"Goliad County, Texas",7141
0500000US48177,"Gonzales County, Texas",19851
0500000US48179,"Gray County, Texas",21045
0500000US48181,"Grayson County, Texas",143337
0500000US48183,"Gregg County, Texas",125480
0500000US48185,"Grimes County, Texas",31340
0500000US48187,"Guadalupe County, Texas",183642
0500000US48189,"Hale County, Texas",32131
0500000US48191,"Hall County, Texas",2820
0500000US48193,"Hamilton County, Texas",8406
0500000US48195,"Hansford County, Texas",5119
0500000US48197,"Hardeman County, Texas",3501
0500000US48199,"Hardin County, Texas",57642
0500000US48201,"Harris County, Texas",4838303
0500000US48203,"Harrison County, Texas",70155
0500000US48205,"Hartley County, Texas",5215
0500000US48207,"Haskell County, Texas",5421
0500000US48209,"Hays County, Texas",268638
0500000US48211,"Hemphill County, Texas",3234
0500000US48213,"Henderson County, Texas",84862
0500000US48215,"Hidalgo County, Texas",891977
0500000US48217,"Hill County, Texas",37328
0500000US48219,"Hockley County, Texas",21363
0500000US48221,"Hood County, Texas",65894
0500000US48223,"Hopkins County, Texas",37784
0500000US48225,"Houston County, Texas",22051
0500000US48227,"Howard County, Texas",32290
0500000US48229,"Hudspeth County, Texas",3403
0500000US48231,"Hunt County, Texas",108972
0500000US48233,"Hutchinson County, Texas",20184
0500000US48235,"Irion County, Texas",1409
0500000US48237,"Jack County, Texas",8882
0500000US48239,"Jackson County, Texas",15152
0500000US48241,"Jasper County, Texas",32727
0500000US48243,"Jeff Davis County, Texas",1865
0500000US48245,"Jefferson County, Texas",253878
0500000US48247,"Jim Hogg County, Texas",4727
0500000US48249,"Jim Wells County, Texas",38850
0500000US48251,"Johnson County, Texas",195597
0500000US48253,"Jones County, Texas",20304
0500000US48255,"Karnes County, Texas",14968
0500000US48257,"Kaufman County, Texas",172604
0500000US48259,"Kendall County, Texas",48567
0500000US48261,"Kenedy County, Texas",145
0500000US48263,"Kent County, Texas",734
0500000US48265,"Kerr County, Texas",53489
0500000US48267,"Kimble County, Texas",4389
0500000US48269,"King County, Texas",211
0500000US48271,"Kinney County, Texas",3157
0500000US48273,"Kleberg County, Texas",30579
0500000US48275,"Knox County, Texas",3307
0500000US48277,"Lamar County, Texas",50669
0500000US48279,"Lamb County, Texas",12828
0500000US48281,"Lampasas County, Texas",22715
0500000US48283,"La Salle County, Texas",6839
0500000US48285,"Lavaca County, Texas",20552
0500000US48287,"Lee County, Texas",17971
0500000US48289,"Leon County, Texas",16263
0500000US48291,"Liberty County, Texas",103380
0500000US48293,"Limestone County, Texas",22283
0500000US48295,"Lipscomb County, Texas",2918
0500000US48297,"Live Oak County, Texas",11620
0500000US48299,"Llano County, Texas",22424
0500000US48301,"Loving County, Texas",33
0500000US48303,"Lubbock County, Texas",318884
0500000US48305,"Lynn County, Texas",5752
0500000US48307,"McCulloch County, Texas",7514
0500000US48309,"McLennan County, Texas",266067
0500000US48311,"McMullen County, Texas",700
0500000US48313,"Madison County, Texas",13648
0500000US48315,"Marion County, Texas",9737
0500000US48317,"Martin County, Texas",5218
0500000US48319,"Mason County, Texas",3955
0500000US48321,"Matagorda County, Texas",36329
0500000US48323,"Maverick County, Texas",58082
0500000US48325,"Medina County, Texas",53547
0500000US48327,"Menard County, Texas",1955
0500000US48329,"Midland County, Texas",174801
0500000US48331,"Milam County, Texas",25567
0500000US48333,"Mills County, Texas",4511
0500000US48335,"Mitchell County, Texas",9018
0500000US48337,"Montague County, Texas",21046
0500000US48339,"Montgomery County, Texas",684432
0500000US48341,"Moore County, Texas",21373
0500000US48343,"Morris County, Texas",12076
0500000US48345,"Motley County, Texas",1183
0500000US48347,"Nacogdoches County, Texas",65162
0500000US48349,"Navarro County, Texas",54711
0500000US48351,"Newton County, Texas",12093
0500000US48353,"Nolan County, Texas",14454
0500000US48355,"Nueces County, Texas",352955
0500000US48357,"Ochiltree County, Texas",9786
0500000US48359,"Oldham County, Texas",2249
0500000US48361,"Orange County, Texas",85307
0500000US48363,"Palo Pinto County, Texas",29295
0500000US48365,"Panola County, Texas",22726
0500000US48367,"Parker County, Texas",165168
0500000US48369,"Parmer County, Texas",9731
0500000US48371,"Pecos County, Texas",14896
0500000US48373,"Polk County, Texas",52800
0500000US48375,"Potter County, Texas",115975
0500000US48377,"Presidio County, Texas",5930
0500000US48379,"Rains County, Texas",12775
0500000US48381,"Randall County, Texas",146070
0500000US48383,"Reagan County, Texas",3232
0500000US48385,"Real County, Texas",2802
0500000US48387,"Red River County, Texas",11611
0500000US48389,"Reeves County, Texas",12664
0500000US48391,"Refugio County, Texas",6707
0500000US48393,"Roberts County, Texas",832
0500000US48395,"Robertson County, Texas",17167
0500000US48397,"Rockwall County, Texas",123617
0500000US48399,"Runnels County, Texas",9874
0500000US48401,"Rusk County, Texas",52842
0500000US48403,"Sabine County, Texas",10023
0500000US48405,"San Augustine County, Texas",7874
0500000US48407,"San Jacinto County, Texas",28441
0500000US48409,"San Patricio County, Texas",70181
0500000US48411,"San Saba County, Texas",5696
0500000US48413,"Schleicher County, Texas",2381
0500000US48415,"Scurry County, Texas",16488
0500000US48417,"Shackelford County, Texas",3175
0500000US48419,"Shelby County, Texas",24155
0500000US48421,"Sherman County, Texas",2295
0500000US48423,"Smith County, Texas",241740
0500000US48425,"Somervell County, Texas",9691
0500000US48427,"Starr County, Texas",66067
0500000US48429,"Stephens County, Texas",9351
0500000US48431,"Sterling County, Texas",1468
0500000US48433,"Stonewall County, Texas",1227
0500000US48435,"Sutton County, Texas",3277
0500000US48437,"Swisher County, Texas",6937
0500000US48439,"Tarrant County, Texas",2167390
0500000US48441,"Taylor County, Texas",145863
0500000US48443,"Terrell County, Texas",835
0500000US48445,"Terry County, Texas",11629
0500000US48447,"Throckmorton County, Texas",1639
0500000US48449,"Titus County, Texas",31363
0500000US48451,"Tom Green County, Texas",119577
0500000US48453,"Travis County, Texas",1330015
0500000US48455,"Trinity County, Texas",14046
0500000US48457,"Tyler County, Texas",20238
0500000US48459,"Upshur County, Texas",42567
0500000US48461,"Upton County, Texas",3191
0500000US48463,"Uvalde County, Texas",24881
0500000US48465,"Val Verde County, Texas",47741
0500000US48467,"Van Zandt County, Texas",62649
0500000US48469,"Victoria County, Texas",91413
0500000US48471,"Walker County, Texas",80209
0500000US48473,"Waller County, Texas",61552
0500000US48475,"Ward County, Texas",11144
0500000US48477,"Washington County, Texas",36647
0500000US48479,"Webb County, Texas",269294
0500000US48481,"Wharton County, Texas",41794
0500000US48483,"Wheeler County, Texas",4862
0500000US48485,"Wichita County, Texas",129996
0500000US48487,"Wilbarger County, Texas",12616
0500000US48489,"Willacy County, Texas",20139
0500000US48491,"Williamson County, Texas",672688
0500000US48493,"Wilson County, Texas",52781
0500000US48495,"Winkler County, Texas",7454
0500000US48497,"Wise County, Texas",75005
0500000US48499,"Wood County, Texas",46961
0500000US48501,"Yoakum County, Texas",7571
0500000US48503,"Young County, Texas",18029
0500000US48505,"Zapata County, Texas",13841
0500000US48507,"Zavala County, Texas",9412
0500000US49001,"Beaver County, Utah",7273
0500000US49003,"Box Elder County, Utah",61246
0500000US49005,"Cache County, Utah",140046
0500000US49007,"Carbon County, Utah",20517
0500000US49009,"Daggett County, Utah",783
0500000US49011,"Davis County, Utah",370924
0500000US49013,"Duchesne County, Utah",20185
0500000US49015,"Emery County, Utah",10046
0500000US49017,"Garfield County, Utah",5219
0500000US49019,"Grand County, Utah",9754
0500000US49021,"Iron County, Utah",62252
0500000US49023,"Juab County, Utah",12586
0500000US49025,"Kane County, Utah",8170
0500000US49027,"Millard County, Utah",13315
0500000US49029,"Morgan County, Utah",12802
0500000US49031,"Piute County, Utah",1694
0500000US49033,"Rich County, Utah",2631
0500000US49035,"Salt Lake County, Utah",1196523
0500000US49037,"San Juan County, Utah",14483
0500000US49039,"Sanpete County, Utah",29719
0500000US49041,"Sevier County, Utah",22085
0500000US49043,"Summit County, Utah",42970
0500000US49045,"Tooele County, Utah",79347
0500000US49047,"Uintah County, Utah",37056
0500000US49049,"Utah County, Utah",705400
0500000US49051,"Wasatch County, Utah",36642
0500000US49053,"Washington County, Utah",196431
0500000US49055,"Wayne County, Utah",2584
0500000US49057,"Weber County, Utah",269648
0500000US50001,"Addison County, Vermont",37664
0500000US50003,"Bennington County, Vermont",37269
0500000US50005,"Caledonia County, Vermont",30475
0500000US50007,"Chittenden County, Vermont",169758
0500000US50009,"Essex County, Vermont",5982
0500000US50011,"Franklin County, Vermont",50638
0500000US50013,"Grand Isle County, Vermont",7450
0500000US50015,"Lamoille County, Vermont",26148
0500000US50017,"Orange County, Vermont",29761
0500000US50019,"Orleans County, Vermont",27606
0500000US50021,"Rutland County, Vermont",60425
0500000US50023,"Washington County, Vermont",60017
0500000US50025,"Windham County, Vermont",45923
0500000US50027,"Windsor County, Vermont",57990
0500000US51001,"Accomack County, Virginia",33335
0500000US51003,"Albemarle County, Virginia",114919
0500000US51005,"Alleghany County, Virginia",14859
0500000US51007,"Amelia County, Virginia",13462
0500000US51009,"Amherst County, Virginia",31485
0500000US51011,"Appomattox County, Virginia",16610
0500000US51013,"Arlington County, Virginia",236254
0500000US51015,"Augusta County, Virginia",78033
0500000US51017,"Bath County, Virginia",4100
0500000US51019,"Bedford County, Virginia",80894
0500000US51021,"Bland County, Virginia",6199
0500000US51023,"Botetourt County, Virginia",34004
0500000US51025,"Brunswick County, Virginia",15841
0500000US51027,"Buchanan County, Virginia",19415
0500000US51029,"Buckingham County, Virginia",16976
0500000US51031,"Campbell County, Virginia",55312
0500000US51033,"Caroline County, Virginia",32098
0500000US51035,"Carroll County, Virginia",29157
0500000US51036,"Charles City County, Virginia",6627
0500000US51037,"Charlotte County, Virginia",11422
0500000US51041,"Chesterfield County, Virginia",377869
0500000US51043,"Clarke County, Virginia",15216
0500000US51045,"Craig County, Virginia",4856
0500000US51047,"Culpeper County, Virginia",54397
0500000US51049,"Cumberland County, Virginia",9818
0500000US51051,"Dickenson County, Virginia",13733
0500000US51053,"Dinwiddie County, Virginia",28191
0500000US51057,"Essex County, Virginia",10623
0500000US51059,"Fairfax County, Virginia",1147837
0500000US51061,"Fauquier County, Virginia",74577
0500000US51063,"Floyd County, Virginia",15593
0500000US51065,"Fluvanna County, Virginia",28092
0500000US51067,"Franklin County, Virginia",55130
0500000US51069,"Frederick County, Virginia",95008
0500000US51071,"Giles County, Virginia",16557
0500000US51073,"Gloucester County, Virginia",39526
0500000US51075,"Goochland County, Virginia",26410
0500000US51077,"Grayson County, Virginia",15287
0500000US51079,"Greene County, Virginia",21155
0500000US51081,"Greensville County, Virginia",11275
0500000US51083,"Halifax County, Virginia",33639
0500000US51085,"Hanover County, Virginia",112879
0500000US51087,"Henrico County, Virginia",335744
0500000US51089,"Henry County, Virginia",49980
0500000US51091,"Highland County, Virginia",2296
0500000US51093,"Isle of Wight County, Virginia",39974
0500000US51095,"James City County, Virginia",81013
0500000US51097,"King and Queen County, Virginia",6695
0500000US51099,"King George County, Virginia",27896
0500000US51101,"King William County, Virginia",18593
0500000US51103,"Lancaster County, Virginia",10936
0500000US51105,"Lee County, Virginia",21900
0500000US51107,"Loudoun County, Virginia",432998
0500000US51109,"Louisa County, Virginia",39980
0500000US51111,"Lunenburg County, Virginia",12016
0500000US51113,"Madison County, Virginia",14044
0500000US51115,"Mathews County, Virginia",8540
0500000US51117,"Mecklenburg County, Virginia",30516
0500000US51119,"Middlesex County, Virginia",10847
0500000US51121,"Montgomery County, Virginia",99101
0500000US51125,"Nelson County, Virginia",14732
0500000US51127,"New Kent County, Virginia",25105
0500000US51131,"Northampton County, Virginia",12059
0500000US51133,"Northumberland County, Virginia",12188
0500000US51135,"Nottoway County, Virginia",15597
0500000US51137,"Orange County, Virginia",37822
0500000US51139,"Page County, Virginia",23727
0500000US51141,"Patrick County, Virginia",17512
0500000US51143,"Pittsylvania County, Virginia",59856
0500000US51145,"Powhatan County, Virginia",31555
0500000US51147,"Prince Edward County, Virginia",21996
0500000US51149,"Prince George County, Virginia",43146
0500000US51153,"Prince William County, Virginia",488880
0500000US51155,"Pulaski County, Virginia",33687
0500000US51157,"Rappahannock County, Virginia",7427
0500000US51159,"Richmond County, Virginia",9095
0500000US51161,"Roanoke County, Virginia",97023
0500000US51163,"Rockbridge County, Virginia",22531
0500000US51165,"Rockingham County, Virginia",85600
0500000US51167,"Russell County, Virginia",25538
0500000US51169,"Scott County, Virginia",21479
0500000US51171,"Shenandoah County, Virginia",44925
0500000US51173,"Smyth County, Virginia",29420
0500000US51175,"Southampton County, Virginia",17964
0500000US51177,"Spotsylvania County, Virginia",146603
0500000US51179,"Stafford County, Virginia",163466
0500000US51181,"Surry County, Virginia",6549
0500000US51183,"Sussex County, Virginia",10765
0500000US51185,"Tazewell County, Virginia",39624
0500000US51187,"Warren County, Virginia",41531
0500000US51191,"Washington County, Virginia",53926
0500000US51193,"Westmoreland County, Virginia",18826
0500000US51195,"Wise County, Virginia",35448
0500000US51197,"Wythe County, Virginia",28188
0500000US51199,"York County, Virginia",71005
0500000US51510,"Alexandria city, Virginia",156976
0500000US51520,"Bristol city, Virginia",16849
0500000US51530,"Buena Vista city, Virginia",6593
0500000US51540,"Charlottesville city, Virginia",45437
0500000US51550,"Chesapeake city, Virginia",252583
0500000US51570,"Colonial Heights city, Virginia",18352
0500000US51580,"Covington city, Virginia",5680
0500000US51590,"Danville city, Virginia",42214
0500000US51595,"Emporia city, Virginia",5547
0500000US51600,"Fairfax city, Virginia",25026
0500000US51610,"Falls Church city, Virginia",14710
0500000US51620,"Franklin city, Virginia",8250
0500000US51630,"Fredericksburg city, Virginia",28873
0500000US51640,"Galax city, Virginia",6726
0500000US51650,"Hampton city, Virginia",137557
0500000US51660,"Harrisonburg city, Virginia",51392
0500000US51670,"Hopewell city, Virginia",22959
0500000US51678,"Lexington city, Virginia",7525
0500000US51680,"Lynchburg city, Virginia",79497
0500000US51683,"Manassas city, Virginia",42976
0500000US51685,"Manassas Park city, Virginia",16798
0500000US51690,"Martinsville city, Virginia",13658
0500000US51700,"Newport News city, Virginia",184216
0500000US51710,"Norfolk city, Virginia",233596
0500000US51720,"Norton city, Virginia",3577
0500000US51730,"Petersburg city, Virginia",33537
0500000US51735,"Poquoson city, Virginia",12639
0500000US51740,"Portsmouth city, Virginia",97190
0500000US51750,"Radford city, Virginia",16726
0500000US51760,"Richmond city, Virginia",229359
0500000US51770,"Roanoke city, Virginia",98355
0500000US51775,"Salem city, Virginia",25618
0500000US51790,"Staunton city, Virginia",25948
0500000US51800,"Suffolk city, Virginia",98796
0500000US51810,"Virginia Beach city, Virginia",456349
0500000US51820,"Waynesboro city, Virginia",22841
0500000US51830,"Williamsburg city, Virginia",15798
0500000US51840,"Winchester city, Virginia",27913
0500000US53001,"Adams County, Washington",20800
0500000US53003,"Asotin County, Washington",22467
0500000US53005,"Benton County, Washington",212905
0500000US53007,"Chelan County, Washington",80172
0500000US53009,"Clallam County, Washington",77813
0500000US53011,"Clark County, Washington",516959
0500000US53013,"Columbia County, Washington",4014
0500000US53015,"Cowlitz County, Washington",112360
0500000US53017,"Douglas County, Washington",44366
0500000US53019,"Ferry County, Washington",7387
0500000US53021,"Franklin County, Washington",98902
0500000US53023,"Garfield County, Washington",2353
0500000US53025,"Grant County, Washington",101799
0500000US53027,"Grays Harbor County, Washington",77053
0500000US53029,"Island County, Washington",86836
0500000US53031,"Jefferson County, Washington",33577
0500000US53033,"King County, Washington",2287171
0500000US53035,"Kitsap County, Washington",277881
0500000US53037,"Kittitas County, Washington",47172
0500000US53039,"Klickitat County, Washington",23411
0500000US53041,"Lewis County, Washington",85154
0500000US53043,"Lincoln County, Washington",11489
0500000US53045,"Mason County, Washington",67982
0500000US53047,"Okanogan County, Washington",43425
0500000US53049,"Pacific County, Washington",23994
0500000US53051,"Pend Oreille County, Washington",14050
0500000US53053,"Pierce County, Washington",930319
0500000US53055,"San Juan County, Washington",18478
0500000US53057,"Skagit County, Washington",131328
0500000US53059,"Skamania County, Washington",12402
0500000US53061,"Snohomish County, Washington",844430
0500000US53063,"Spokane County, Washington",549056
0500000US53065,"Stevens County, Washington",48067
0500000US53067,"Thurston County, Washington",299067
0500000US53069,"Wahkiakum County, Washington",4658
0500000US53071,"Walla Walla County, Washington",62161
0500000US53073,"Whatcom County, Washington",230503
0500000US53075,"Whitman County, Washington",47003
0500000US53077,"Yakima County, Washington",257152
0500000US54001,"Barbour County, West Virginia",15424
0500000US54003,"Berkeley County, West Virginia",129514
0500000US54005,"Boone County, West Virginia",21026
0500000US54007,"Braxton County, West Virginia",12208
0500000US54009,"Brooke County, West Virginia",21805
0500000US54011,"Cabell County, West Virginia",92739
0500000US54013,"Calhoun County, West Virginia",6048
0500000US54015,"Clay County, West Virginia",7835
0500000US54017,"Doddridge County, West Virginia",7711
0500000US54019,"Fayette County, West Virginia",39519
0500000US54021,"Gilmer County, West Virginia",7288
0500000US54023,"Grant County, West Virginia",10983
0500000US54025,"Greenbrier County, West Virginia",32386
0500000US54027,"Hampshire County, West Virginia",23465
0500000US54029,"Hancock County, West Virginia",28431
0500000US54031,"Hardy County, West Virginia",14243
0500000US54033,"Harrison County, West Virginia",64984
0500000US54035,"Jackson County, West Virginia",27705
0500000US54037,"Jefferson County, West Virginia",59260
0500000US54039,"Kanawha County, West Virginia",176537
0500000US54041,"Lewis County, West Virginia",16740
0500000US54043,"Lincoln County, West Virginia",19902
0500000US54045,"Logan County, West Virginia",31418
0500000US54047,"McDowell County, West Virginia",17943
0500000US54049,"Marion County, West Virginia",55909
0500000US54051,"Marshall County, West Virginia",29865
0500000US54053,"Mason County, West Virginia",25043
0500000US54055,"Mercer County, West Virginia",58563
0500000US54057,"Mineral County, West Virginia",26854
0500000US54059,"Mingo County, West Virginia",22542
0500000US54061,"Monongalia County, West Virginia",107163
0500000US54063,"Monroe County, West Virginia",12386
0500000US54065,"Morgan County, West Virginia",17426
0500000US54067,"Nicholas County, West Virginia",24277
0500000US54069,"Ohio County, West Virginia",41582
0500000US54071,"Pendleton County, West Virginia",6043
0500000US54073,"Pleasants County, West Virginia",7521
0500000US54075,"Pocahontas County, West Virginia",7784
0500000US54077,"Preston County, West Virginia",34160
0500000US54079,"Putnam County, West Virginia",57177
0500000US54081,"Raleigh County, West Virginia",73195
0500000US54083,"Randolph County, West Virginia",27576
0500000US54085,"Ritchie County, West Virginia",8286
0500000US54087,"Roane County, West Virginia",13786
0500000US54089,"Summers County, West Virginia",11729
0500000US54091,"Taylor County, West Virginia",16487
0500000US54093,"Tucker County, West Virginia",6654
0500000US54095,"Tyler County, West Virginia",8064
0500000US54097,"Upshur County, West Virginia",23712
0500000US54099,"Wayne County, West Virginia",38164
0500000US54101,"Webster County, West Virginia",8144
0500000US54103,"Wetzel County, West Virginia",14078
0500000US54105,"Wirt County, West Virginia",5053
0500000US54107,"Wood County, West Virginia",83407
0500000US54109,"Wyoming County, West Virginia",20629
0500000US55001,"Adams County, Wisconsin",21123
0500000US55003,"Ashland County, Wisconsin",16080
0500000US55005,"Barron County, Wisconsin",46797
0500000US55007,"Bayfield County, Wisconsin",16575
0500000US55009,"Brown County, Wisconsin",270892
0500000US55011,"Buffalo County, Wisconsin",13393
0500000US55013,"Burnett County, Wisconsin",16916
0500000US55015,"Calumet County, Wisconsin",52942
0500000US55017,"Chippewa County, Wisconsin",66799
0500000US55019,"Clark County, Wisconsin",34739
0500000US55021,"Columbia County, Wisconsin",58272
0500000US55023,"Crawford County, Wisconsin",16042
0500000US55025,"Dane County, Wisconsin",572674
0500000US55027,"Dodge County, Wisconsin",88742
0500000US55029,"Door County, Wisconsin",30445
0500000US55031,"Douglas County, Wisconsin",44229
0500000US55033,"Dunn County, Wisconsin",45527
0500000US55035,"Eau Claire County, Wisconsin",107116
0500000US55037,"Florence County, Wisconsin",4646
0500000US55039,"Fond du Lac County, Wisconsin",104137
0500000US55041,"Forest County, Wisconsin",9369
0500000US55043,"Grant County, Wisconsin",51770
0500000US55045,"Green County, Wisconsin",37017
0500000US55047,"Green Lake County, Wisconsin",19263
0500000US55049,"Iowa County, Wisconsin",23867
0500000US55051,"Iron County, Wisconsin",6210
0500000US55053,"Jackson County, Wisconsin",20981
0500000US55055,"Jefferson County, Wisconsin",86003
0500000US55057,"Juneau County, Wisconsin",26689
0500000US55059,"Kenosha County, Wisconsin",168438
0500000US55061,"Kewaunee County, Wisconsin",20664
0500000US55063,"La Crosse County, Wisconsin",120488
0500000US55065,"Lafayette County, Wisconsin",16942
0500000US55067,"Langlade County, Wisconsin",19490
0500000US55069,"Lincoln County, Wisconsin",28426
0500000US55071,"Manitowoc County, Wisconsin",81406
0500000US55073,"Marathon County, Wisconsin",138403
0500000US55075,"Marinette County, Wisconsin",42046
0500000US55077,"Marquette County, Wisconsin",15746
0500000US55078,"Menominee County, Wisconsin",4252
0500000US55079,"Milwaukee County, Wisconsin",926331
0500000US55081,"Monroe County, Wisconsin",46208
0500000US55083,"Oconto County, Wisconsin",39589
0500000US55085,"Oneida County, Wisconsin",38167
0500000US55087,"Outagamie County, Wisconsin",192826
0500000US55089,"Ozaukee County, Wisconsin",92966
0500000US55091,"Pepin County, Wisconsin",7431
0500000US55093,"Pierce County, Wisconsin",42584
0500000US55095,"Polk County, Wisconsin",45555
0500000US55097,"Portage County, Wisconsin",70832
0500000US55099,"Price County, Wisconsin",14092
0500000US55101,"Racine County, Wisconsin",197532
0500000US55103,"Richland County, Wisconsin",17205
0500000US55105,"Rock County, Wisconsin",164350
0500000US55107,"Rusk County, Wisconsin",14179
0500000US55109,"St. Croix County, Wisconsin",96033
0500000US55111,"Sauk County, Wisconsin",66009
0500000US55113,"Sawyer County, Wisconsin",18476
0500000US55115,"Shawano County, Wisconsin",41039
