State,County,Year,median_aqi,sample_weight,% Hispanic or Latino,% White alone,% Black or African American alone,% American Indian and Alaska Native alone,% Asian alone,% Two or More Races,Median_Household_Income,Total_Population,Land_Area_SqMi,population_density,Region,Division,log_population_density,log_median_income,total_minority_pct,Division_East North Central,Division_East South Central,Division_Middle Atlantic,Division_Mountain,Division_New England,Division_Pacific,Division_South Atlantic,Division_West North Central,Division_West South Central,interaction_income_Division_East North Central,interaction_density_Division_East North Central,interaction_income_Division_East South Central,interaction_density_Division_East South Central,interaction_income_Division_Middle Atlantic,interaction_density_Division_Middle Atlantic,interaction_income_Division_Mountain,interaction_density_Division_Mountain,interaction_income_Division_New England,interaction_density_Division_New England,interaction_income_Division_Pacific,interaction_density_Division_Pacific,interaction_income_Division_South Atlantic,interaction_density_Division_South Atlantic,interaction_income_Division_West North Central,interaction_density_Division_West North Central,interaction_income_Division_West South Central,interaction_density_Division_West South Central
California,Madera,2025,43,0.6666666666666666,60.9,29.9,2.4,0.4,2.4,3.4,76627.0,160940,2136.918,75.31407382033376,West,Pacific,4.334857375020542,11.24671782418499,63.3,False,False,False,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.24671782418499,4.334857375020542,0.0,0.0,0.0,0.0,0.0,0.0
California,Marin,2025,21,0.1111111111111111,19.5,65.1,2.1,0.1,6.1,5.9,149091.0,257969,520.141,495.9597493756501,West,Pacific,6.20850903564526,11.912318844048412,21.6,False,False,False,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.912318844048412,6.20850903564526,0.0,0.0,0.0,0.0,0.0,0.0
California,Mariposa,2025,45,1.0,14.7,74.0,0.9,1.3,1.9,5.8,68412.0,17082,1448.84,11.790121752574477,West,Pacific,2.5486731349023213,11.13331814403135,15.6,False,False,False,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.13331814403135,2.5486731349023213,0.0,0.0,0.0,0.0,0.0,0.0
California,Merced,2025,43,0.5,63.4,23.2,2.6,0.2,7.1,2.9,65510.0,290201,1938.004,149.74220899440868,West,Pacific,5.015571152642623,11.089973346454478,66.0,False,False,False,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.089973346454478,5.015571152642623,0.0,0.0,0.0,0.0,0.0,0.0
California,Mono,2025,22,1.0,27.1,64.9,0.1,1.2,1.8,3.9,99415.0,13148,3048.904,4.312369297295028,West,Pacific,1.6700379310857674,11.50706834548583,27.200000000000003,False,False,False,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.50706834548583,1.6700379310857674,0.0,0.0,0.0,0.0,0.0,0.0
California,Monterey,2025,40,1.0,61.6,26.9,2.0,0.1,5.5,3.0,97230.0,437613,3281.718,133.34875208655956,West,Pacific,4.900439046492568,11.484844869642307,63.6,False,False,False,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.484844869642307,4.900439046492568,0.0,0.0,0.0,0.0,0.0,0.0
California,Nevada,2025,44,1.0,10.7,80.7,0.3,0.3,1.6,5.7,89882.0,102481,957.76,107.0007099899766,West,Pacific,4.682137801083876,11.406264103579353,11.0,False,False,False,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.406264103579353,4.682137801083876,0.0,0.0,0.0,0.0,0.0,0.0
California,Orange,2025,52,1.0,34.2,36.9,1.5,0.1,22.2,4.3,116289.0,3165820,792.861,3992.906701174607,West,Pacific,8.29252515395695,11.663842350287089,35.7,False,False,False,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.663842350287089,8.29252515395695,0.0,0.0,0.0,0.0,0.0,0.0
California,Placer,2025,51,1.0,15.7,65.5,1.6,0.2,9.1,7.2,115998.0,419156,1407.084,297.8898203660904,West,Pacific,5.700075011721283,11.661336849361689,17.3,False,False,False,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.661336849361689,5.700075011721283,0.0,0.0,0.0,0.0,0.0,0.0
California,Plumas,2025,46,1.0,10.3,80.8,1.0,1.5,0.8,5.3,66031.0,19423,2553.062,7.6077275052466415,West,Pacific,2.1526603469293617,11.097894751992364,11.3,False,False,False,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.097894751992364,2.1526603469293617,0.0,0.0,0.0,0.0,0.0,0.0
California,Riverside,2025,87,1.0,51.3,31.0,6.0,0.3,6.9,3.6,93074.0,2478600,7209.253,343.808158764854,West,Pacific,5.842988200820652,11.441160898740918,57.3,False,False,False,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.441160898740918,5.842988200820652,0.0,0.0,0.0,0.0,0.0,0.0
California,Sacramento,2025,48,1.0,24.2,40.6,9.0,0.2,17.6,6.7,92175.0,1594006,965.28,1651.3405436764465,West,Pacific,7.409948073076923,11.431455071972165,33.2,False,False,False,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.431455071972165,7.409948073076923,0.0,0.0,0.0,0.0,0.0,0.0
California,San Benito,2025,41,1.0,62.4,29.2,0.8,0.2,3.5,3.6,114394.0,67290,1388.652,48.45706483697859,West,Pacific,3.901104916154789,11.64741265067898,63.199999999999996,False,False,False,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.64741265067898,3.901104916154789,0.0,0.0,0.0,0.0,0.0,0.0
California,San Bernardino,2025,90,1.0,55.2,24.7,7.5,0.3,8.1,3.5,85478.0,2197104,20068.167,109.48204686556574,West,Pacific,4.704853035952999,11.356026010721697,62.7,False,False,False,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.356026010721697,4.704853035952999,0.0,0.0,0.0,0.0,0.0,0.0
California,San Diego,2025,54,1.0,34.6,42.4,4.4,0.2,12.1,5.3,106268.0,3288774,4210.46,781.0961272640044,West,Pacific,6.661977657880697,11.573728894329054,39.0,False,False,False,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.573728894329054,6.661977657880697,0.0,0.0,0.0,0.0,0.0,0.0
California,San Joaquin,2025,44,1.0,42.5,26.8,6.6,0.3,18.2,4.6,92179.0,797334,1392.238,572.6994953449051,West,Pacific,6.35210573195763,11.4314984662745,49.1,False,False,False,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.4314984662745,6.35210573195763,0.0,0.0,0.0,0.0,0.0,0.0
California,San Luis Obispo,2025,51,1.0,25.0,64.5,1.1,0.1,3.4,5.1,97446.0,281555,3300.842,85.29793307283414,West,Pacific,4.457805647313968,11.48706391944388,26.1,False,False,False,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.48706391944388,4.457805647313968,0.0,0.0,0.0,0.0,0.0,0.0
California,Santa Barbara,2025,54,1.0,48.2,40.6,1.5,0.2,5.2,3.7,98161.0,443701,2733.941,162.29355351852877,West,Pacific,5.095549522886914,11.494374454075354,49.7,False,False,False,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.494374454075354,5.095549522886914,0.0,0.0,0.0,0.0,0.0,0.0
California,Santa Cruz,2025,37,1.0,35.2,53.9,0.7,0.1,4.7,4.5,111093.0,264926,445.106,595.1975484491335,West,Pacific,6.390572069274989,11.618131968768838,35.900000000000006,False,False,False,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.618131968768838,6.390572069274989,0.0,0.0,0.0,0.0,0.0,0.0
California,Shasta,2025,44,1.0,11.8,75.3,0.8,1.3,3.4,6.7,72636.0,181436,3775.651,48.05422958848686,West,Pacific,3.8929264124362106,11.193229712862854,12.600000000000001,False,False,False,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.193229712862854,3.8929264124362106,0.0,0.0,0.0,0.0,0.0,0.0
California,Siskiyou,2025,6,0.0833333333333333,13.5,73.3,1.3,2.7,1.8,6.5,59095.0,43466,6278.767,6.922696765145131,West,Pacific,2.069731648518782,10.986918519208574,14.8,False,False,False,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.986918519208574,2.069731648518782,0.0,0.0,0.0,0.0,0.0,0.0
California,Solano,2025,34,1.0,29.6,33.2,12.3,0.2,15.9,6.9,100401.0,451918,821.736,549.9552167606141,West,Pacific,6.311653529553292,11.516937406360084,41.900000000000006,False,False,False,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.516937406360084,6.311653529553292,0.0,0.0,0.0,0.0,0.0,0.0
California,Sonoma,2025,9,1.0,30.0,57.9,1.5,0.3,4.3,5.0,104674.0,485040,1575.337,307.8960247870773,West,Pacific,5.733004730910288,11.558615590887344,31.5,False,False,False,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.558615590887344,5.733004730910288,0.0,0.0,0.0,0.0,0.0,0.0
California,Stanislaus,2025,45,1.0,50.0,36.3,2.6,0.3,5.9,4.0,81468.0,553990,1496.15,370.2770444139959,West,Pacific,5.916948534370088,11.307977858772501,52.6,False,False,False,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.307977858772501,5.916948534370088,0.0,0.0,0.0,0.0,0.0,0.0
California,Sutter,2025,48,1.0,32.9,40.7,1.6,0.7,17.5,5.1,79704.0,98857,602.696,164.02464924273596,West,Pacific,5.106094852093018,11.286087598067747,34.5,False,False,False,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.286087598067747,5.106094852093018,0.0,0.0,0.0,0.0,0.0,0.0
California,Tehama,2025,36,1.0,29.1,61.4,0.8,1.2,1.7,4.7,63784.0,65167,2949.137,22.09697277542549,West,Pacific,3.13970156025724,11.06327333197239,29.900000000000002,False,False,False,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.06327333197239,3.13970156025724,0.0,0.0,0.0,0.0,0.0,0.0
California,Trinity,2025,33,0.8444444444444444,6.1,77.4,1.1,3.7,0.6,6.9,53002.0,15860,3179.268,4.988569695917425,West,Pacific,1.7898526016306657,10.878103794705911,7.199999999999999,False,False,False,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.878103794705911,1.7898526016306657,0.0,0.0,0.0,0.0,0.0,0.0
California,Tulare,2025,59,1.0,66.6,25.5,1.3,0.4,3.5,2.0,71300.0,478693,4823.899,99.23362823309526,West,Pacific,4.607503743454688,11.174665631549477,67.89999999999999,False,False,False,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.174665631549477,4.607503743454688,0.0,0.0,0.0,0.0,0.0,0.0
California,Tuolumne,2025,40,1.0,13.6,78.0,1.8,0.6,1.5,3.8,77404.0,54498,2220.911,24.538578988532183,West,Pacific,3.240190210392926,11.256806656974566,15.4,False,False,False,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.256806656974566,3.240190210392926,0.0,0.0,0.0,0.0,0.0,0.0
California,Ventura,2025,50,1.0,44.3,41.9,1.7,0.1,7.1,4.1,109797.0,837469,1840.775,454.954570765031,West,Pacific,6.122393179036152,11.606397592955426,46.0,False,False,False,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.606397592955426,6.122393179036152,0.0,0.0,0.0,0.0,0.0,0.0
California,Yolo,2025,47,1.0,33.4,41.8,2.4,0.4,14.9,6.1,91752.0,220564,1012.988,217.73604425718764,West,Pacific,5.387865725521137,11.426855462929947,35.8,False,False,False,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.426855462929947,5.387865725521137,0.0,0.0,0.0,0.0,0.0,0.0
Colorado,Adams,2025,50,1.0,42.8,45.2,3.3,0.3,3.8,3.7,94571.0,530225,1166.74,454.4500059996229,West,Mountain,6.121285954363775,11.45711672814165,46.099999999999994,False,False,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,11.45711672814165,6.121285954363775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Colorado,Alamosa,2025,24,1.0,48.2,45.2,1.7,1.0,1.0,2.4,55397.0,16581,722.645,22.944876114828165,West,Mountain,3.1757543600425446,10.922298771000683,49.900000000000006,False,False,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,10.922298771000683,3.1757543600425446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Colorado,Arapahoe,2025,51,1.0,21.7,55.2,10.5,0.3,6.0,5.5,101087.0,659844,797.884,826.9923948844694,West,Mountain,6.71900396942094,11.523746703601812,32.2,False,False,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,11.523746703601812,6.71900396942094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Colorado,Archuleta,2025,32,1.0,16.6,77.4,0.0,1.2,0.7,3.7,83065.0,13900,1350.088,10.295625174062728,West,Mountain,2.424415498017513,11.327390751512937,16.6,False,False,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,11.327390751512937,2.424415498017513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Colorado,Boulder,2025,50,1.0,14.7,74.5,0.8,0.2,4.7,4.8,103994.0,328961,726.385,452.8741645270759,West,Mountain,6.117819988977258,11.5520981000447,15.5,False,False,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,11.5520981000447,6.117819988977258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Colorado,Clear Creek,2025,48,1.0,7.8,85.8,0.1,0.7,1.8,3.0,94577.0,9262,395.073,23.443768619976563,West,Mountain,3.1963753212693518,11.457180169854597,7.8999999999999995,False,False,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,11.457180169854597,3.1963753212693518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Colorado,Delta,2025,28,0.65,14.5,79.8,0.7,0.2,0.5,3.1,57774.0,31598,1142.125,27.665973514282587,West,Mountain,3.355710827558735,10.964311435142582,15.2,False,False,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,10.964311435142582,3.355710827558735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Colorado,Denver,2025,54,1.0,28.0,54.0,8.6,0.3,3.6,4.8,94718.0,718877,153.074,4696.271084573474,West,Mountain,8.454736998769391,11.45866989262967,36.6,False,False,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,11.45866989262967,8.454736998769391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Colorado,Douglas,2025,49,1.0,10.2,77.0,1.3,0.2,5.8,4.9,149594.0,377150,840.888,448.51395191749674,West,Mountain,6.108166892178585,11.915686921504077,11.5,False,False,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,11.915686921504077,6.108166892178585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Colorado,El Paso,2025,49,1.0,18.7,65.6,5.5,0.2,2.8,6.4,90363.0,742999,2126.416,349.41375535172796,West,Mountain,5.85911461443251,11.411601236977113,24.2,False,False,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,11.411601236977113,5.85911461443251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Colorado,Fremont,2025,25,1.0,13.2,77.8,3.3,1.1,0.9,2.9,62664.0,49634,1533.835,32.35941284427595,West,Mountain,3.5073399767444053,11.045558357045623,16.5,False,False,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,11.045558357045623,3.5073399767444053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Colorado,Garfield,2025,44,1.0,32.6,61.5,0.6,0.2,0.8,3.4,91131.0,62479,2947.425,21.19782522031943,West,Mountain,3.0999943210308665,11.42006428391894,33.2,False,False,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,11.42006428391894,3.0999943210308665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Colorado,Gilpin,2025,48,1.0,7.4,84.8,2.6,1.1,1.1,3.0,95361.0,5901,150.023,39.33396879145198,West,Mountain,3.697194011964487,11.465435455233605,10.0,False,False,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,11.465435455233605,3.697194011964487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Colorado,Gunnison,2025,49,1.0,10.0,84.1,0.4,0.3,0.5,3.8,84527.0,17241,3239.14,5.322709114147583,West,Mountain,1.8441477736133038,11.344838119404097,10.4,False,False,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,11.344838119404097,1.8441477736133038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Colorado,Jackson,2025,3,0.0944444444444444,10.5,86.6,1.3,0.4,0.0,1.2,47667.0,1372,1613.726,0.8502062927659342,West,Mountain,0.6152971424767074,10.772015592210696,11.8,False,False,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,10.772015592210696,0.6152971424767074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Colorado,Jefferson,2025,51,1.0,16.1,75.2,1.1,0.2,2.9,4.0,110656.0,579377,764.383,757.9668830939463,West,Mountain,6.631958144156423,11.614190606017745,17.200000000000003,False,False,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,11.614190606017745,6.631958144156423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Colorado,La Plata,2025,50,1.0,12.9,76.1,0.2,4.6,0.8,4.3,86056.0,56331,1689.682,33.33822577266018,West,Mountain,3.5362591876424383,11.36276514638457,13.1,False,False,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,11.36276514638457,3.5362591876424383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Colorado,Larimer,2025,54,1.0,12.9,79.2,1.0,0.2,2.2,3.8,93765.0,367368,2595.747,141.52688994728686,West,Mountain,4.959530683291308,11.448557595937425,13.9,False,False,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,11.448557595937425,4.959530683291308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Colorado,Mesa,2025,47,1.0,15.5,78.4,0.6,0.4,0.9,3.5,73658.0,158601,3328.721,47.64622808580233,West,Mountain,3.884574273988097,11.207201614017682,16.1,False,False,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,11.207201614017682,3.884574273988097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Colorado,Montezuma,2025,46,1.0,12.5,70.5,0.7,9.0,0.9,5.7,65244.0,26412,2029.349,13.015011217883174,West,Mountain,2.6401289850362084,11.085904693896348,13.2,False,False,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,11.085904693896348,2.6401289850362084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Colorado,Pitkin,2025,21,1.0,11.4,80.3,0.4,0.3,2.0,5.4,102645.0,16985,970.701,17.49766405927263,West,Mountain,2.9176444570455775,11.539041454323,11.8,False,False,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,11.539041454323,2.9176444570455775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Colorado,Prowers,2025,24,1.0,40.5,55.0,1.0,0.0,0.3,3.0,53508.0,11910,1638.407,7.269256051762475,West,Mountain,2.1125445475239455,10.887605143035042,41.5,False,False,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,10.887605143035042,2.1125445475239455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Colorado,Pueblo,2025,48,1.0,42.1,51.0,1.9,0.4,0.8,3.2,64010.0,169356,2386.591,70.96146763312188,West,Mountain,4.276130803998338,11.066810222572993,44.0,False,False,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,11.066810222572993,4.276130803998338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Colorado,Routt,2025,23,1.0,9.0,80.1,0.2,0.3,0.6,9.0,106489.0,25084,2362.02,10.61972379573416,West,Mountain,2.452703981410982,11.575806363009429,9.2,False,False,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,11.575806363009429,2.452703981410982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Colorado,San Juan,2025,4,0.1111111111111111,18.2,76.2,0.0,1.0,0.0,4.6,77824.0,724,387.516,1.8683099536535264,West,Mountain,1.0537229899988476,11.26221799530981,18.2,False,False,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,11.26221799530981,1.0537229899988476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Colorado,San Miguel,2025,21,1.0,11.7,84.0,1.0,0.1,0.6,2.5,79024.0,7968,1286.725,6.192465367502769,West,Mountain,1.9730340013472003,11.277519537083819,12.7,False,False,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,11.277519537083819,1.9730340013472003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Colorado,Weld,2025,52,1.0,31.0,62.0,1.3,0.3,1.6,3.2,97097.0,350396,3984.958,87.92965948449142,West,Mountain,4.4878457143756725,11.48347605674494,32.3,False,False,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,11.48347605674494,4.4878457143756725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Delaware,Kent,2025,44,1.0,8.1,56.5,26.4,0.3,2.5,5.6,74477.0,187604,586.061,320.11002267682034,South,South Atlantic,5.771783814176757,11.218259058744003,34.5,False,False,False,False,False,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.218259058744003,5.771783814176757,0.0,0.0,0.0,0.0
Delaware,New Castle,2025,46,1.0,11.8,52.3,24.9,0.0,6.2,4.2,91166.0,577961,426.337,1355.6435402041109,South,South Atlantic,7.212768943090641,11.420448268476509,36.7,False,False,False,False,False,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.420448268476509,7.212768943090641,0.0,0.0,0.0,0.0
Delaware,Sussex,2025,43,1.0,11.5,72.3,9.8,0.2,1.3,4.4,81497.0,255626,936.146,273.0621078336072,South,South Atlantic,5.613354751627671,11.308333759050546,21.3,False,False,False,False,False,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.308333759050546,5.613354751627671,0.0,0.0,0.0,0.0
Florida,Alachua,2025,37,1.0,12.6,57.6,19.0,0.1,6.0,4.1,61949.0,285492,875.645,326.03623614592675,South,South Atlantic,5.790070978659763,11.034082887057288,31.6,False,False,False,False,False,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.034082887057288,5.790070978659763,0.0,0.0,0.0,0.0
Florida,Baker,2025,45,1.0,4.1,77.6,10.9,0.0,0.8,6.6,79836.0,28430,585.23,48.57919108726483,South,South Atlantic,3.9035712111706977,11.287742335129082,15.0,False,False,False,False,False,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.287742335129082,3.9035712111706977,0.0,0.0,0.0,0.0
Florida,Bay,2025,46,1.0,9.2,72.7,9.8,0.2,2.0,5.6,73533.0,186393,758.598,245.7072125157198,South,South Atlantic,5.508202259085734,11.205503163275468,19.0,False,False,False,False,False,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.205503163275468,5.508202259085734,0.0,0.0,0.0,0.0
Florida,Brevard,2025,37,1.0,12.2,70.2,9.4,0.1,2.4,4.8,78476.0,632780,1014.97,623.4469984334512,South,South Atlantic,6.436866455561136,11.270560867208907,21.6,False,False,False,False,False,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.270560867208907,6.436866455561136,0.0,0.0,0.0,0.0
Florida,Broward,2025,43,1.0,32.8,30.7,27.4,0.1,3.6,4.3,77633.0,1977129,1202.909,1643.6230837079113,South,South Atlantic,7.405266508500501,11.259760754544008,60.199999999999996,False,False,False,False,False,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.259760754544008,7.405266508500501,0.0,0.0,0.0,0.0
Florida,Citrus,2025,44,1.0,7.0,85.3,1.7,0.2,1.3,4.1,56546.0,162472,581.912,279.2037283987957,South,South Atlantic,5.635516940019932,10.942827429739166,8.7,False,False,False,False,False,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.942827429739166,5.635516940019932,0.0,0.0,0.0,0.0
Florida,Collier,2025,43,1.0,28.2,61.4,6.4,0.1,1.5,2.0,90045.0,398291,1996.848,199.4598487215852,South,South Atlantic,5.300613970940071,11.40807592985072,34.6,False,False,False,False,False,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.40807592985072,5.300613970940071,0.0,0.0,0.0,0.0
Florida,Columbia,2025,48,1.0,7.9,70.3,16.1,0.1,1.0,3.9,59205.0,71789,797.377,90.03144058582076,South,South Atlantic,4.511204947788229,10.988778167087748,24.0,False,False,False,False,False,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.988778167087748,4.511204947788229,0.0,0.0,0.0,0.0
Florida,Duval,2025,52,1.0,12.4,48.4,28.2,0.1,4.9,5.2,71277.0,1023153,762.617,1341.6341361391103,South,South Atlantic,7.202388736579249,11.174343003389657,40.6,False,False,False,False,False,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.174343003389657,7.202388736579249,0.0,0.0,0.0,0.0
Florida,Escambia,2025,44,1.0,7.0,61.7,20.8,0.2,2.8,7.0,67500.0,325923,656.994,496.08215600142466,South,South Atlantic,6.208755316261261,11.119897691565697,27.8,False,False,False,False,False,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.119897691565697,6.208755316261261,0.0,0.0,0.0,0.0
